Freq	Int 	Phase
1.23432e+15	5.05029e-17	-2.46361
1.23481e+15	1.88776e-17	-2.76929
1.2353e+15	9.31058e-18	-1.49252
1.23578e+15	6.0761e-18	-2.57844
1.23627e+15	3.00704e-17	-2.80059
1.23676e+15	2.38195e-18	-2.60464
1.23725e+15	6.42669e-18	-1.98202
1.23774e+15	1.37559e-17	-2.2523
1.23823e+15	2.00854e-18	-2.66614
1.23871e+15	7.94099e-17	-1.40792
1.2392e+15	3.9705e-18	2.53856
1.23969e+15	1.20515e-17	3.03918
1.24018e+15	1.20321e-16	2.69045
1.24067e+15	4.41627e-18	-2.54193
1.24116e+15	1.46629e-17	3.06199
1.24164e+15	6.14362e-18	2.40015
1.24213e+15	5.66953e-18	-0.837974
1.24262e+15	8.4997e-18	-1.78505
1.24311e+15	2.06921e-17	-1.97367
1.2436e+15	1.64659e-17	-2.21859
1.24408e+15	1.16421e-17	-0.529202
1.24457e+15	2.51471e-17	-0.25771
1.24506e+15	9.28123e-19	2.57329
1.24555e+15	1.53051e-17	-0.0857993
1.24604e+15	4.65418e-18	0.785117
1.24653e+15	7.54572e-17	-0.914101
1.24701e+15	6.89907e-17	1.2929
1.2475e+15	1.81979e-17	-1.63699
1.24799e+15	1.10407e-16	-0.0873814
1.24848e+15	2.35005e-17	2.67602
1.24897e+15	3.21804e-18	-3.02046
1.24946e+15	1.9928e-17	-1.36207
1.24994e+15	7.19065e-18	1.52396
1.25043e+15	4.11043e-19	-2.25729
1.25092e+15	1.11649e-17	-0.812494
1.25141e+15	1.21128e-18	-1.62602
1.2519e+15	4.4758e-18	-0.318397
1.25239e+15	1.299e-18	-1.1605
1.25287e+15	3.57188e-18	-2.75041
1.25336e+15	4.23951e-18	1.10592
1.25385e+15	2.17887e-17	-0.211258
1.25434e+15	3.29449e-17	-1.46163
1.25483e+15	1.66733e-17	0.907458
1.25532e+15	1.50265e-17	1.14909
1.2558e+15	1.1196e-16	1.523
1.25629e+15	6.48481e-17	2.24927
1.25678e+15	5.06237e-17	1.28799
1.25727e+15	1.84009e-17	1.88899
1.25776e+15	3.94495e-17	0.816284
1.25824e+15	6.62554e-18	-2.26266
1.25873e+15	7.26094e-18	-3.09984
1.25922e+15	2.19766e-18	0.226953
1.25971e+15	5.63281e-17	0.768919
1.2602e+15	6.90743e-19	-2.60905
1.26069e+15	4.07596e-18	0.855629
1.26117e+15	1.17221e-17	0.276942
1.26166e+15	7.87872e-18	2.02413
1.26215e+15	1.03732e-17	-1.61858
1.26264e+15	2.57489e-17	0.968044
1.26313e+15	1.57412e-17	-1.66088
1.26362e+15	3.11948e-17	0.397346
1.2641e+15	3.82837e-17	1.50359
1.26459e+15	3.28525e-17	1.60729
1.26508e+15	1.81189e-18	0.268316
1.26557e+15	1.96548e-17	1.67696
1.26606e+15	2.55935e-17	2.68275
1.26655e+15	6.55397e-18	1.79303
1.26703e+15	5.33891e-18	-2.27515
1.26752e+15	6.14043e-17	1.22329
1.26801e+15	3.64361e-17	1.5882
1.2685e+15	4.34303e-17	1.63569
1.26899e+15	4.25846e-18	1.20315
1.26948e+15	2.98905e-17	1.82992
1.26996e+15	1.21737e-17	1.97388
1.27045e+15	1.73429e-17	1.1993
1.27094e+15	5.76727e-18	-3.07521
1.27143e+15	5.80494e-17	1.16136
1.27192e+15	4.44765e-17	1.00826
1.27241e+15	4.56806e-17	1.45244
1.27289e+15	6.38432e-18	0.603178
1.27338e+15	7.83597e-18	0.412724
1.27387e+15	8.5889e-19	0.378576
1.27436e+15	2.85086e-18	2.71242
1.27485e+15	4.49572e-17	-2.55771
1.27533e+15	6.82114e-17	0.773748
1.27582e+15	5.62945e-17	0.848593
1.27631e+15	6.30562e-18	1.40385
1.2768e+15	5.84733e-18	-0.683215
1.27729e+15	9.24022e-18	1.02334
1.27778e+15	3.78259e-18	1.13546
1.27826e+15	1.41788e-17	1.65622
1.27875e+15	2.68409e-17	-2.71448
1.27924e+15	7.24818e-17	-0.0575536
1.27973e+15	2.91022e-17	0.303291
1.28022e+15	4.62878e-17	0.358819
1.28071e+15	3.97848e-18	-1.30883
1.28119e+15	1.22518e-17	-0.354949
1.28168e+15	4.15275e-18	3.12784
1.28217e+15	2.53933e-18	3.06245
1.28266e+15	1.57478e-17	-2.72908
1.28315e+15	1.11271e-16	-0.194328
1.28364e+15	6.07217e-17	-0.295897
1.28412e+15	3.5016e-17	-0.0823036
1.28461e+15	1.69731e-17	-1.36122
1.2851e+15	1.25924e-17	0.121119
1.28559e+15	4.43327e-19	-0.481532
1.28608e+15	2.4981e-18	-2.36066
1.28657e+15	2.56742e-17	-2.61503
1.28705e+15	1.18601e-16	-0.699658
1.28754e+15	7.93654e-17	-0.489104
1.28803e+15	1.69569e-17	-0.533664
1.28852e+15	2.38993e-17	-1.39841
1.28901e+15	2.89851e-17	0.0471474
1.28949e+15	4.66153e-18	-1.71898
1.28998e+15	7.38317e-18	-2.02507
1.29047e+15	3.59077e-18	-3.04881
1.29096e+15	2.60597e-17	-0.852463
1.29145e+15	3.54367e-17	-0.609209
1.29194e+15	2.70538e-17	-0.932367
1.29242e+15	3.7262e-17	-1.18104
1.29291e+15	3.05539e-17	-0.255568
1.2934e+15	7.07885e-18	-0.862582
1.29389e+15	8.65043e-20	2.09204
1.29438e+15	2.06893e-17	2.66226
1.29487e+15	5.99962e-17	-1.33824
1.29535e+15	1.08298e-16	-0.767195
1.29584e+15	1.01601e-17	-0.530114
1.29633e+15	4.16796e-17	-0.78424
1.29682e+15	6.77807e-18	1.63769
1.29731e+15	3.95479e-18	-2.99075
1.2978e+15	1.26618e-17	2.63823
1.29828e+15	8.04066e-18	1.13193
1.29877e+15	6.11676e-18	0.142746
1.29926e+15	1.32263e-17	-0.202819
1.29975e+15	2.8494e-17	-0.251431
1.30024e+15	1.09731e-17	0.0234036
1.30073e+15	1.48889e-17	-0.591881
1.30121e+15	7.14412e-18	-1.27755
1.3017e+15	1.94459e-17	-2.83253
1.30219e+15	1.33009e-18	2.57702
1.30268e+15	1.4146e-17	-2.39483
1.30317e+15	1.68232e-17	-2.09197
1.30366e+15	5.248e-18	-2.36151
1.30414e+15	4.22693e-18	2.86768
1.30463e+15	1.11237e-17	2.96782
1.30512e+15	1.2079e-17	1.6047
1.30561e+15	8.05457e-17	2.51507
1.3061e+15	6.75615e-18	1.63766
1.30658e+15	3.12065e-17	-1.70399
1.30707e+15	1.87138e-17	-0.915219
1.30756e+15	1.85116e-17	-0.891121
1.30805e+15	7.81064e-18	-1.31681
1.30854e+15	1.36464e-17	-1.02122
1.30903e+15	2.4298e-17	-1.85491
1.30951e+15	3.52492e-17	2.47507
1.31e+15	5.86396e-17	2.38847
1.31049e+15	3.90642e-17	-2.62752
1.31098e+15	1.54695e-17	-1.08196
1.31147e+15	1.19744e-17	2.7452
1.31196e+15	3.78106e-17	-1.22046
1.31244e+15	8.8744e-19	-3.07092
1.31293e+15	1.83053e-17	-2.90706
1.31342e+15	2.67307e-18	-0.152484
1.31391e+15	1.03476e-17	2.08944
1.3144e+15	2.25579e-17	-0.826076
1.31489e+15	9.39288e-18	-1.56126
1.31537e+15	3.21507e-17	-0.684909
1.31586e+15	4.41468e-18	-1.99878
1.31635e+15	7.2577e-18	-1.26785
1.31684e+15	6.45288e-19	1.34692
1.31733e+15	3.17421e-18	2.28659
1.31782e+15	2.54198e-18	2.69995
1.3183e+15	1.85397e-17	-1.83736
1.31879e+15	3.73345e-17	-1.44671
1.31928e+15	4.63466e-17	-0.925285
1.31977e+15	2.23738e-17	-1.61908
1.32026e+15	7.13254e-18	-0.367576
1.32074e+15	1.33942e-17	1.91901
1.32123e+15	7.27624e-18	1.40542
1.32172e+15	3.72843e-18	2.71618
1.32221e+15	4.23984e-17	-0.937636
1.3227e+15	1.99714e-18	-1.29157
1.32319e+15	4.77957e-17	-0.655227
1.32367e+15	6.8508e-18	-1.21851
1.32416e+15	9.12867e-18	-0.891404
1.32465e+15	6.67986e-18	-0.532006
1.32514e+15	1.75794e-17	0.116668
1.32563e+15	3.27022e-17	2.47394
1.32612e+15	1.62257e-17	-1.55905
1.3266e+15	3.23745e-18	-2.47387
1.32709e+15	2.69343e-17	0.0825751
1.32758e+15	5.68844e-18	1.07391
1.32807e+15	5.27978e-18	-0.20019
1.32856e+15	3.06905e-18	1.90431
1.32905e+15	2.07457e-18	0.620856
1.32953e+15	8.87115e-18	1.45863
1.33002e+15	2.44665e-17	-0.499336
1.33051e+15	1.38686e-17	-1.5059
1.331e+15	3.18765e-17	-0.0345497
1.33149e+15	4.27138e-18	2.10541
1.33198e+15	1.87826e-18	0.446149
1.33246e+15	1.01719e-19	-0.539092
1.33295e+15	1.96393e-17	0.408246
1.33344e+15	1.26588e-18	2.50702
1.33393e+15	9.71962e-18	-0.81768
1.33442e+15	4.66574e-18	2.93998
1.33491e+15	2.24281e-17	0.363154
1.33539e+15	9.46407e-18	1.33658
1.33588e+15	3.84358e-18	1.36701
1.33637e+15	1.81991e-17	0.678219
1.33686e+15	5.93791e-17	1.13585
1.33735e+15	5.57054e-18	0.996387
1.33783e+15	3.23551e-18	-0.285842
1.33832e+15	1.212e-17	-2.76887
1.33881e+15	2.59344e-17	-0.517923
1.3393e+15	1.29173e-18	-2.63882
1.33979e+15	3.47196e-17	1.62175
1.34028e+15	5.71111e-19	2.61896
1.34076e+15	5.40801e-17	1.39677
1.34125e+15	1.05073e-17	0.595785
1.34174e+15	1.35558e-18	2.41872
1.34223e+15	1.33752e-17	3.03899
1.34272e+15	3.1655e-17	0.957607
1.34321e+15	3.71375e-17	1.16581
1.34369e+15	7.36321e-19	-0.368924
1.34418e+15	1.70829e-18	-0.911763
1.34467e+15	1.2226e-17	0.507483
1.34516e+15	1.22444e-18	1.97635
1.34565e+15	3.53617e-18	-0.903231
1.34614e+15	1.89477e-17	-1.89398
1.34662e+15	6.79782e-18	0.67392
1.34711e+15	2.58801e-19	-1.2807
1.3476e+15	5.68241e-18	-2.92543
1.34809e+15	5.43969e-19	2.97717
1.34858e+15	8.54852e-19	-2.25178
1.34907e+15	2.4216e-18	2.7794
1.34955e+15	7.38567e-18	-1.24372
1.35004e+15	1.53973e-17	-2.66823
1.35053e+15	6.33181e-18	-1.08982
1.35102e+15	8.31353e-18	2.71035
1.35151e+15	4.80564e-18	2.13063
1.35199e+15	1.27598e-17	-2.28076
1.35248e+15	2.26652e-18	1.5708
1.35297e+15	8.50019e-18	-3.08229
1.35346e+15	2.27044e-17	-1.81761
1.35395e+15	7.89499e-17	-2.12243
1.35444e+15	6.95009e-18	-2.65338
1.35492e+15	2.51706e-17	-2.34078
1.35541e+15	3.38447e-19	1.5708
1.3559e+15	1.65095e-17	-1.86138
1.35639e+15	1.54407e-17	-2.66549
1.35688e+15	7.97965e-18	2.53964
1.35737e+15	2.17109e-17	-3.10639
1.35785e+15	2.11262e-18	-1.5708
1.35834e+15	5.47541e-18	1.5708
1.35883e+15	2.39974e-17	-2.82589
1.35932e+15	1.27501e-17	-1.5708
1.35981e+15	2.17647e-17	3.08066
1.3603e+15	9.89037e-17	-2.78322
1.36078e+15	4.26431e-17	-1.5708
1.36127e+15	2.22398e-17	-2.98284
1.36176e+15	6.58089e-17	-1.5708
1.36225e+15	5.45344e-17	1.5708
1.36274e+15	2.23242e-17	-2.97143
1.36323e+15	7.8452e-18	-1.5708
1.36371e+15	1.1946e-17	1.5708
1.3642e+15	9.21565e-17	-2.89663
1.36469e+15	1.81076e-17	-1.5708
1.36518e+15	2.59433e-17	1.5708
1.36567e+15	1.68389e-17	-1.5708
1.36616e+15	4.1496e-16	-2.72477
1.36664e+15	1.35438e-17	1.5708
1.36713e+15	1.30602e-16	-2.52342
1.36762e+15	7.84147e-17	1.5708
1.36811e+15	4.84482e-19	1.5708
1.3686e+15	1.48628e-16	-2.44017
1.36908e+15	6.6997e-17	1.5708
1.36957e+15	1.42362e-16	-2.46635
1.37006e+15	1.09007e-16	-1.5708
1.37055e+15	4.3836e-17	1.5708
1.37104e+15	8.71191e-17	-0.0663425
1.37153e+15	3.10043e-16	-1.5708
1.37201e+15	3.77984e-17	1.5708
1.3725e+15	3.91768e-16	-0.345056
1.37299e+15	2.70385e-16	1.5708
1.37348e+15	1.05809e-16	2.70311
1.37397e+15	2.05844e-16	-2.27724
1.37446e+15	3.31712e-16	2.10755
